Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
REACTOME_PATHWAY	R-HSA-195253~Degradation of beta-catenin by the destruction complex	7	1.923076923	0.006255959	"PSMB6, FRAT1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	70	11153	4.192857143	0.99922817	0.105063306	0.096967359
REACTOME_PATHWAY	R-HSA-446203~Asparagine N-linked glycosylation	16	4.395604396	0.006401234	"NAPA, VCP, SEC13, RAB1B, SLC35C1, DOLK, TUBA4A, DPM2, ACTR1A, DYNC1LI2, GMDS, TMEM115, PPP6R1, LMAN2, GFUS, COPE"	266	306	11153	2.192343604	0.999346852	0.105945067	0.097781174
REACTOME_PATHWAY	R-HSA-109581~Apoptosis	11	3.021978022	0.00653156	"BCAP31, PSMB6, PSMC5, DFFA, PSMD13, PSMD2, LMNA, ADRM1, PSMD3, NMT1, FADD"	266	167	11153	2.76176219	0.999437719	0.106557743	0.098346638
REACTOME_PATHWAY	R-HSA-4608870~Asymmetric localization of PCP proteins	6	1.648351648	0.007025411	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	51	11153	4.932773109	0.999681324	0.112082396	0.103445574
REACTOME_PATHWAY	R-HSA-1632852~Macroautophagy	10	2.747252747	0.007066491	"VCP, DYNC1LI2, TOMM40, MTMR14, PLIN3, WIPI2, WDR45, ATG7, PRKAB1, TUBA4A"	266	143	11153	2.932067932	0.99969603	0.112082396	0.103445574
KEGG_PATHWAY	hsa03050:Proteasome	6	1.648351648	0.003913657	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	205	46	8865	5.640509014	0.670354615	0.110756481	0.106842824
REACTOME_PATHWAY	R-HSA-9907900~Proteasome assembly	6	1.648351648	0.007625534	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	52	11153	4.837912088	0.999840223	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-69202~Cyclin E associated events during G1/S transition 	7	1.923076923	0.007658863	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	73	11153	4.020547945	0.999846235	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-6787639~GDP-fucose biosynthesis	3	0.824175824	0.007920371	"GMDS, SLC35C1, GFUS"	266	6	11153	20.96428571	0.999886201	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-2454202~Fc epsilon receptor (FCERI) signaling	9	2.472527473	0.008167175	"PSMB6, PSMC5, CDC34, PSMD13, PSMD2, ADRM1, PSMD3, CALM3, HRAS"	266	121	11153	3.118654073	0.999914347	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-174143~APC/C-mediated degradation of cell cycle proteins	7	1.923076923	0.008173193	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	74	11153	3.966216216	0.999914939	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-453276~Regulation of mitotic cell cycle	7	1.923076923	0.008173193	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	74	11153	3.966216216	0.999914939	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-174084~Autodegradation of Cdh1 by Cdh1:APC/C	6	1.648351648	0.00826044	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	53	11153	4.746630728	0.999923069	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-5357801~Programmed Cell Death	12	3.296703297	0.008277374	"BCAP31, PSMB6, PSMC5, DFFA, PSMD13, PSMD2, LMNA, ADRM1, PSMD3, NMT1, STUB1, FADD"	266	200	11153	2.515714286	0.999924555	0.118159517	0.109054405
REACTOME_PATHWAY	R-HSA-450531~Regulation of mRNA stability by proteins that bind AU-rich elements	7	1.923076923	0.008711899	"PSMB6, PSMC5, EXOSC4, PSMD13, PSMD2, ADRM1, PSMD3"	266	75	11153	3.913333333	0.999954262	0.120641608	0.111345232
REACTOME_PATHWAY	R-HSA-69656~Cyclin A:Cdk2-associated events at S phase entry	7	1.923076923	0.008711899	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	75	11153	3.913333333	0.999954262	0.120641608	0.111345232
REACTOME_PATHWAY	R-HSA-174154~APC/C:Cdc20 mediated degradation of Securin	6	1.648351648	0.008931089	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	54	11153	4.658730159	0.99996447	0.120641608	0.111345232
REACTOME_PATHWAY	R-HSA-1169091~Activation of NF-kappaB in B cells	6	1.648351648	0.008931089	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	54	11153	4.658730159	0.99996447	0.120641608	0.111345232
REACTOME_PATHWAY	R-HSA-2132295~MHC class II antigen presentation	9	2.472527473	0.008979454	"DYNC1LI2, ACTR1A, SEC13, AP2S1, AP1S1, KIF22, AP1M2, TUBA4A, DNM2"	266	123	11153	3.067944251	0.999966396	0.120641608	0.111345232
KEGG_PATHWAY	hsa00190:Oxidative phosphorylation	10	2.747252747	0.004503137	"ATP6V0B, NDUFS7, NDUFS6, NDUFB11, UQCRC1, CYC1, ATP5F1D, NDUFV1, ATP5MC1, LHPP"	205	138	8865	3.133616119	0.721201418	0.115853425	0.111759664
REACTOME_PATHWAY	R-HSA-983705~Signaling by the B Cell Receptor (BCR)	8	2.197802198	0.009189319	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, CALM3, HRAS"	266	99	11153	3.388167388	0.999973615	0.122025602	0.112622579
REACTOME_PATHWAY	R-HSA-5610787~Hedgehog 'off' state	8	2.197802198	0.009686656	"PSMB6, PSMC5, PSMD13, PRKAR2A, PSMD2, ADRM1, PSMD3, TUBA4A"	266	100	11153	3.354285714	0.999985129	0.12441412	0.114827042
REACTOME_PATHWAY	R-HSA-2467813~Separation of Sister Chromatids	11	3.021978022	0.00968702	"PSMB6, DYNC1LI2, PSMC5, SEC13, PSMD13, PSMD2, ADRM1, PSMD3, PMF1, TUBA4A, NDEL1"	266	177	11153	2.605730428	0.999985135	0.12441412	0.114827042
REACTOME_PATHWAY	R-HSA-202131~Metabolism of nitric oxide: NOS3 activation and regulation	4	1.098901099	0.009696022	"NMT1, NOSIP, CALM3, DNM2"	266	19	11153	8.827067669	0.999985289	0.12441412	0.114827042
REACTOME_PATHWAY	R-HSA-1236974~ER-Phagosome pathway	7	1.923076923	0.009864867	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STX4"	266	77	11153	3.811688312	0.999987892	0.125174197	0.115528549
UP_KW_BIOLOGICAL_PROCESS	KW-0690~Ribosome biogenesis	7	1.923076923	0.016218917	"ZNF593, DDX27, BMS1, TSR3, DDX56, CINP, NHP2"	229	102	11434	3.426577618	0.78499136	0.128399763	0.116235575
REACTOME_PATHWAY	R-HSA-1643685~Disease	59	16.20879121	0.010149161	"H2AX, SPON2, ACY1, ARPC1B, TRIM28, PSMD2, PSMD3, CHMP1A, AP1S1, NELFB, CAPN1, IKBKE, HRAS, SLC39A4, BCKDHA, SEC13, MAP2K2, DCXR, SLC35C1, VPS37C, TUBA4A, APRT, BCR, DPM2, DYNC1LI2, BRMS1, IRF3, IVD, FKBP4, VPS28, SNRPB, VCP, PSMD13, PSMB6, PRDX2, IRAK1, NTHL1, PRKAR2A, LMNA, DVL1, AP2S1, HMOX1, CSK, FADD, ATG7, AP1M2, BCAP31, TAF10, GSS, ADRM1, DOLK, ARPC4, SNF8, PPP1CA, GALE, PSMC5, RPS6KB2, NMT1, CALM3"	266	1821	11153	1.358476504	0.999991277	0.1273664	0.117551826
REACTOME_PATHWAY	R-HSA-71291~Metabolism of amino acids and derivatives	17	4.67032967	0.010429426	"MPST, BCKDHA, GCDH, PSMD13, ADRM1, GCAT, TXN2, PSMB6, GRHPR, AIMP2, PSMC5, SLC6A8, TST, IVD, PSMD2, PSMD3, ASL"	266	354	11153	2.013518967	0.999993687	0.128693949	0.118777077
REACTOME_PATHWAY	R-HSA-69052~Switching of origins to a post-replicative state	7	1.923076923	0.01048033	"PSMB6, CCNA1, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	78	11153	3.762820513	0.999994047	0.128693949	0.118777077
KEGG_PATHWAY	hsa05132:Salmonella infection	14	3.846153846	0.005238976	"MAP2K2, ARPC1B, ARPC5L, ARPC4, TUBA4A, TXN2, STX10, DNM2, MYL5, ACTR1A, DYNC1LI2, IRAK1, FADD, HRAS"	205	251	8865	2.412010495	0.773843391	0.123552517	0.119186704
REACTOME_PATHWAY	R-HSA-9020702~Interleukin-1 signaling	8	2.197802198	0.010739933	"PSMB6, PSMC5, IRAK1, PSMD13, PSMD2, NKIRAS2, ADRM1, PSMD3"	266	102	11153	3.288515406	0.999995589	0.130478761	0.120424356
REACTOME_PATHWAY	R-HSA-199977~ER to Golgi Anterograde Transport	10	2.747252747	0.011670071	"NAPA, DYNC1LI2, ACTR1A, SEC13, TMEM115, PPP6R1, LMAN2, RAB1B, COPE, TUBA4A"	266	155	11153	2.705069124	0.999998493	0.140286541	0.12947637
REACTOME_PATHWAY	R-HSA-5621481~C-type lectin receptors (CLRs)	9	2.472527473	0.012302616	"PSMB6, PSMC5, CDC34, PSMD13, PSMD2, ADRM1, PSMD3, CALM3, HRAS"	266	130	11153	2.902747253	0.999999275	0.146349872	0.135072474
REACTOME_PATHWAY	R-HSA-69275~G2/M Transition	11	3.021978022	0.012498622	"PSMB6, CCNA1, PSMC5, ACTR1A, PSMD13, PSMD2, SSNA1, ADRM1, PSMD3, FBXL18, TUBA4A"	266	184	11153	2.506599379	0.999999422	0.14714873	0.135809774
REACTOME_PATHWAY	R-HSA-9793380~Formation of paraxial mesoderm	6	1.648351648	0.012852717	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	59	11153	4.263922518	0.999999616	0.149773498	0.138232283
REACTOME_PATHWAY	R-HSA-453274~Mitotic G2-G2/M phases	11	3.021978022	0.013402702	"PSMB6, CCNA1, PSMC5, ACTR1A, PSMD13, PSMD2, SSNA1, ADRM1, PSMD3, FBXL18, TUBA4A"	266	186	11153	2.479646697	0.999999797	0.152527519	0.140774085
REACTOME_PATHWAY	R-HSA-8953897~Cellular responses to stimuli	33	9.065934066	0.013652297	"H2AX, ACADVL, VCP, PSMD13, HTRA2, TXN2, PSMB6, PRDX2, ACTR1A, EXOSC4, PRKAR2A, PSMD2, PSMD3, LMNA, RPS6KA1, HMOX1, STAP2, ABCF2, IKBKE, ATP6V0B, PHC2, SEC13, EGLN2, ADRM1, YIF1A, ATOX1, TUBA4A, CCNA1, CREB3, PSMC5, DYNC1LI2, CALM3, FKBP4"	266	899	11153	1.539091054	0.999999848	0.152527519	0.140774085
REACTOME_PATHWAY	R-HSA-202403~TCR signaling	8	2.197802198	0.01373419	"PSMB6, PSMC5, CDC34, PSMD13, PSMD2, ADRM1, PSMD3, CSK"	266	107	11153	3.134846462	0.999999862	0.152527519	0.140774085
REACTOME_PATHWAY	R-HSA-69239~Synthesis of DNA	8	2.197802198	0.01373419	"PSMB6, CCNA1, POLD4, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	107	11153	3.134846462	0.999999862	0.152527519	0.140774085
REACTOME_PATHWAY	R-HSA-174178~APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	6	1.648351648	0.01375686	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	60	11153	4.192857143	0.999999865	0.152527519	0.140774085
UP_KW_BIOLOGICAL_PROCESS	KW-0756~Sterol biosynthesis	4	1.098901099	0.021375272	"EBP, NSDHL, MVK, PMVK"	229	30	11434	6.657350801	0.868803752	0.156203912	0.141405647
UP_KW_BIOLOGICAL_PROCESS	KW-0444~Lipid biosynthesis	9	2.472527473	0.023291668	"ELOVL1, EBP, NSDHL, MVK, PCYT1A, PMVK, A4GALT, AGPAT2, PRKAB1"	229	174	11434	2.582592983	0.890881117	0.158050603	0.143077388
REACTOME_PATHWAY	R-HSA-2262752~Cellular responses to stress	30	8.241758242	0.014145145	"H2AX, ACADVL, VCP, PSMD13, HTRA2, TXN2, PSMB6, PRDX2, ACTR1A, EXOSC4, PSMD2, PSMD3, LMNA, RPS6KA1, HMOX1, STAP2, ABCF2, ATP6V0B, PHC2, SEC13, EGLN2, ADRM1, YIF1A, ATOX1, TUBA4A, CCNA1, CREB3, PSMC5, DYNC1LI2, FKBP4"	266	797	11153	1.578239828	0.999999914	0.155324568	0.143355599
REACTOME_PATHWAY	R-HSA-5663205~Infectious disease	36	9.89010989	0.014308076	"VCP, PSMD13, ARPC1B, PSMB6, IRAK1, TRIM28, PRKAR2A, PSMD2, PSMD3, DVL1, CHMP1A, AP2S1, AP1S1, HMOX1, NELFB, IKBKE, AP1M2, BCAP31, SEC13, MAP2K2, TAF10, ADRM1, VPS37C, ARPC4, SNF8, TUBA4A, PPP1CA, PSMC5, DYNC1LI2, BRMS1, IRF3, NMT1, CALM3, FKBP4, VPS28, SNRPB"	266	1008	11153	1.49744898	0.999999929	0.155617363	0.143625832
REACTOME_PATHWAY	R-HSA-202424~Downstream TCR signaling	7	1.923076923	0.01557035	"PSMB6, PSMC5, CDC34, PSMD13, PSMD2, ADRM1, PSMD3"	266	85	11153	3.452941176	0.999999984	0.167123246	0.154245097
REACTOME_PATHWAY	R-HSA-5619115~Disorders of transmembrane transporters	10	2.747252747	0.015794944	"PSMB6, VCP, PSMC5, SEC13, PSMD13, PSMD2, ADRM1, PSMD3, SLC35C1, SLC39A4"	266	163	11153	2.572304996	0.999999987	0.167123246	0.154245097
REACTOME_PATHWAY	R-HSA-5358351~Signaling by Hedgehog	9	2.472527473	0.015805	"PSMB6, VCP, PSMC5, PSMD13, PRKAR2A, PSMD2, ADRM1, PSMD3, TUBA4A"	266	136	11153	2.774684874	0.999999987	0.167123246	0.154245097
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	7	1.923076923	0.007438297	"PKM, TPI1, ACY1, SHMT2, IDH3B, ASL, ALDOA"	205	75	8865	4.036097561	0.879113853	0.161926009	0.156204242
REACTOME_PATHWAY	R-HSA-392499~Metabolism of proteins	65	17.85714286	0.01617626	"H2AX, SPON2, CPM, MRPS12, ETFB, APEH, BABAM1, ACTR1A, TRIM28, PPP6R1, PSMD2, PSMD3, GFUS, IKBKE, CCT3, SEC13, SLC35C1, ECH1, MRPS2, RABGGTA, COMMD4, TUBA4A, CCNA1, DPM2, DYNC1LI2, CDC34, AURKAIP1, OTUB1, LY6E, NAPA, VCP, SHMT2, PSMD13, RAB1B, HTRA2, MRPL12, PSMB6, TFPT, GGA1, GMDS, LMAN2, EIF4EBP1, CCT7, DCAF11, NDUFV1, EIF2B4, EIF2B3, HARS1, PHC2, TAF10, ADRM1, FBXL18, MRPL28, DOLK, AIMP2, PSMC5, TMEM115, EIF3G, UBA1, CALM3, CCDC22, FARSA, SAE1, EIF3C, COPE"	266	2093	11153	1.302129547	0.999999992	0.169479713	0.156419981
KEGG_PATHWAY	hsa04714:Thermogenesis	13	3.571428571	0.008045853	"NDUFB11, ATP5F1D, PRKAB1, ATP5MC1, CREB3, NDUFS7, NDUFS6, RPS6KA1, RPS6KB2, UQCRC1, CYC1, HRAS, NDUFV1"	205	235	8865	2.39221588	0.898346554	0.162641164	0.156894126
REACTOME_PATHWAY	R-HSA-68882~Mitotic Anaphase	12	3.296703297	0.017067876	"PSMB6, DYNC1LI2, PSMC5, SEC13, PSMD13, PSMD2, LMNA, ADRM1, PSMD3, PMF1, TUBA4A, NDEL1"	266	222	11153	2.266409266	0.999999997	0.177195581	0.163541281
REACTOME_PATHWAY	R-HSA-2555396~Mitotic Metaphase and Anaphase	12	3.296703297	0.017564822	"PSMB6, DYNC1LI2, PSMC5, SEC13, PSMD13, PSMD2, LMNA, ADRM1, PSMD3, PMF1, TUBA4A, NDEL1"	266	223	11153	2.256245996	0.999999998	0.180711957	0.166786692
REACTOME_PATHWAY	R-HSA-5689603~UCH proteinases	7	1.923076923	0.018200908	"PSMB6, TFPT, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	88	11153	3.335227273	0.999999999	0.185584257	0.171283544
REACTOME_PATHWAY	R-HSA-446652~Interleukin-1 family signaling	9	2.472527473	0.018508994	"PSMB6, PTPN18, PSMC5, IRAK1, PSMD13, PSMD2, NKIRAS2, ADRM1, PSMD3"	266	140	11153	2.695408163	0.999999999	0.187055497	0.172641413
REACTOME_PATHWAY	R-HSA-5668541~TNFR2 non-canonical NF-kB pathway	7	1.923076923	0.019141457	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, LTBR"	266	89	11153	3.297752809	1	0.191750387	0.176974525
REACTOME_PATHWAY	R-HSA-382556~ABC-family proteins mediated transport	7	1.923076923	0.020114663	"PSMB6, VCP, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	90	11153	3.261111111	1	0.199747353	0.184355263
REACTOME_PATHWAY	R-HSA-6802952~Signaling by BRAF and RAF1 fusions	6	1.648351648	0.021300157	"MAP2K2, LMNA, CSK, CALM3, HRAS, ATG7"	266	67	11153	3.754797441	1	0.209696376	0.193537636
REACTOME_PATHWAY	R-HSA-1236975~Antigen processing-Cross presentation	7	1.923076923	0.022160898	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STX4"	266	92	11153	3.190217391	1	0.21447242	0.197945649
REACTOME_PATHWAY	R-HSA-2682334~EPH-Ephrin signaling	7	1.923076923	0.022160898	"ARPC1B, CFL1, AP2S1, CLTB, MYH14, ARPC4, HRAS"	266	92	11153	3.190217391	1	0.21447242	0.197945649
REACTOME_PATHWAY	R-HSA-72766~Translation	14	3.846153846	0.022358309	"EIF2B4, EIF2B3, HARS1, MRPS12, MRPS2, MRPL28, MRPL12, APEH, AIMP2, EIF4EBP1, EIF3G, FARSA, AURKAIP1, EIF3C"	266	292	11153	2.010273973	1	0.214564616	0.198030741
REACTOME_PATHWAY	R-HSA-191273~Cholesterol biosynthesis	4	1.098901099	0.025470966	"EBP, NSDHL, MVK, PMVK"	266	27	11153	6.211640212	1	0.242398697	0.223719989
REACTOME_PATHWAY	R-HSA-168249~Innate Immune System	36	9.89010989	0.027184938	"VCP, PSMD13, MVP, ARPC1B, C1ORF35, DDX41, APEH, AGPAT2, PSMB6, IRAK1, PSMD2, NKIRAS2, PSMD3, CFL1, RPS6KA1, HMOX1, FADD, CAPN1, ACAA1, HRAS, ATG7, IKBKE, ATP6V0B, AOC1, ADRM1, ARPC4, CNPY3, ATOX1, APRT, DNM2, PSMC5, PKM, CDC34, IRF3, CALM3, ALDOA"	266	1057	11153	1.428030815	1	0.256571895	0.236801031
REACTOME_PATHWAY	R-HSA-5632684~Hedgehog 'on' state	6	1.648351648	0.02807598	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	72	11153	3.494047619	1	0.258570716	0.238645827
REACTOME_PATHWAY	R-HSA-9013694~Signaling by NOTCH4	6	1.648351648	0.02807598	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	72	11153	3.494047619	1	0.258570716	0.238645827
REACTOME_PATHWAY	R-HSA-199992~trans-Golgi Network Vesicle Budding	6	1.648351648	0.02807598	"NAPA, CLTB, AP1S1, STX4, AP1M2, DNM2"	266	72	11153	3.494047619	1	0.258570716	0.238645827
KEGG_PATHWAY	hsa04122:Sulfur relay system	3	0.824175824	0.013466833	"MPST, TST, URM1"	205	8	8865	16.21646341	0.978441998	0.254074245	0.245096356
REACTOME_PATHWAY	R-HSA-983169~Class I MHC mediated antigen processing & presentation	16	4.395604396	0.029654124	"BCAP31, SEC13, PSMD13, ADRM1, FBXL18, PSMB6, PSMC5, RNF126, CDC34, PSMD2, PSMD3, STUB1, UBA1, STX4, ATG7, THOP1"	266	368	11153	1.822981366	1	0.270920075	0.250043571
REACTOME_PATHWAY	R-HSA-9824446~Viral Infection Pathways	29	7.967032967	0.031642102	"VCP, PSMD13, PSMB6, IRAK1, TRIM28, PSMD2, PSMD3, CHMP1A, AP2S1, AP1S1, NELFB, IKBKE, AP1M2, BCAP31, SEC13, TAF10, ADRM1, VPS37C, SNF8, TUBA4A, PPP1CA, PSMC5, DYNC1LI2, BRMS1, IRF3, NMT1, FKBP4, VPS28, SNRPB"	266	817	11153	1.488284665	1	0.285300236	0.263315629
REACTOME_PATHWAY	R-HSA-6807070~PTEN Regulation	8	2.197802198	0.031727785	"PSMB6, PHC2, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STUB1"	266	127	11153	2.641169854	1	0.285300236	0.263315629
REACTOME_PATHWAY	R-HSA-6807878~COPI-mediated anterograde transport	7	1.923076923	0.033098694	"NAPA, DYNC1LI2, ACTR1A, TMEM115, RAB1B, COPE, TUBA4A"	266	101	11153	2.905940594	1	0.295302413	0.27254706
REACTOME_PATHWAY	R-HSA-948021~Transport to the Golgi and subsequent modification	10	2.747252747	0.033583178	"NAPA, DYNC1LI2, ACTR1A, SEC13, TMEM115, PPP6R1, LMAN2, RAB1B, COPE, TUBA4A"	266	186	11153	2.25422427	1	0.297302246	0.274392791
REACTOME_PATHWAY	R-HSA-5687128~MAPK6/MAPK4 signaling	6	1.648351648	0.034381103	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	76	11153	3.310150376	1	0.301237378	0.278024691
REACTOME_PATHWAY	R-HSA-69620~Cell Cycle Checkpoints	13	3.571428571	0.034555251	"H2AX, SEC13, PSMD13, ADRM1, PMF1, PSMB6, BABAM1, CCNA1, PSMC5, DYNC1LI2, PSMD2, PSMD3, NDEL1"	266	279	11153	1.953661034	1	0.301237378	0.278024691
REACTOME_PATHWAY	R-HSA-1280218~Adaptive Immune System	27	7.417582418	0.035399831	"PSMD13, PSMB6, ACTR1A, PSMD2, PSMD3, AP2S1, AP1S1, STX4, CSK, HRAS, ATG7, AP1M2, BCAP31, SEC13, ADRM1, FBXL18, KIF22, TUBA4A, DNM2, PSMC5, RNF126, DYNC1LI2, CDC34, UBA1, STUB1, CALM3, THOP1"	266	755	11153	1.499432356	1	0.306262173	0.282662286
UP_KW_BIOLOGICAL_PROCESS	KW-0931~ER-Golgi transport	6	1.648351648	0.049525324	"BCAP31, NAPA, SEC13, RAB1B, YIF1A, COPE"	229	100	11434	2.99580786	0.991558654	0.313660384	0.28394519
UP_KW_BIOLOGICAL_PROCESS	KW-0053~Apoptosis	18	4.945054945	0.060273257	"BCAP31, DFFA, HTRA2, NOC2L, CIDEC, ERN2, TFPT, AIMP2, STK11, BRMS1, PUF60, PPIF, HMOX1, ELMO3, FADD, LTBR, DEDD, PHLDA3"	229	566	11434	1.587884025	0.997101662	0.357872464	0.323968757
REACTOME_PATHWAY	R-HSA-438064~Post NMDA receptor activation events	6	1.648351648	0.041498993	"PRKAR2A, RPS6KA1, CALM3, HRAS, PRKAB1, TUBA4A"	266	80	11153	3.144642857	1	0.3563297	0.32887172
REACTOME_PATHWAY	R-HSA-8878166~Transcriptional regulation by RUNX2	7	1.923076923	0.042052293	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, STUB1"	266	107	11153	2.742990654	1	0.358385963	0.330769532
KEGG_PATHWAY	hsa05415:Diabetic cardiomyopathy	11	3.021978022	0.020000615	"PTPA, NDUFS7, NDUFS6, NDUFB11, UQCRC1, PPIF, CYC1, ATP5F1D, NDUFV1, ATP5MC1, PPP1CA"	205	205	8865	2.320404521	0.996712223	0.353760873	0.341260489
UP_KW_BIOLOGICAL_PROCESS	KW-0752~Steroid biosynthesis	4	1.098901099	0.070339474	"EBP, NSDHL, MVK, PMVK"	229	48	11434	4.16084425	0.998946844	0.393073531	0.355834986
REACTOME_PATHWAY	R-HSA-5609975~Diseases associated with glycosylation precursor biosynthesis	3	0.824175824	0.048180872	"DPM2, GALE, DOLK"	266	15	11153	8.385714286	1	0.404577618	0.37340176
REACTOME_PATHWAY	R-HSA-1614558~Degradation of cysteine and homocysteine	3	0.824175824	0.048180872	"MPST, TST, TXN2"	266	15	11153	8.385714286	1	0.404577618	0.37340176
UP_KW_BIOLOGICAL_PROCESS	KW-0648~Protein biosynthesis	7	1.923076923	0.081649984	"EIF2B4, AIMP2, EIF2B3, HARS1, EIF3G, FARSA, EIF3C"	229	151	11434	2.314641835	0.999666747	0.418192878	0.378574605
UP_KW_BIOLOGICAL_PROCESS	KW-0833~Ubl conjugation pathway	22	6.043956044	0.083638576	"VCP, MARCHF2, ZER1, URM1, FBXL18, NOSIP, DTX2, TRPC4AP, COMMD4, DCAF15, BABAM1, RNF126, CDC34, TRIM28, STUB1, UBA1, E4F1, CCDC22, SAE1, DCAF11, ATG7, OTUB1"	229	764	11434	1.437778641	0.999728181	0.418192878	0.378574605
REACTOME_PATHWAY	R-HSA-6802957~Oncogenic MAPK signaling	6	1.648351648	0.049445525	"MAP2K2, LMNA, CSK, CALM3, HRAS, ATG7"	266	84	11153	2.994897959	1	0.411033054	0.379359754
REACTOME_PATHWAY	R-HSA-432720~Lysosome Vesicle Biogenesis	4	1.098901099	0.049670507	"CLTB, AP1S1, AP1M2, DNM2"	266	35	11153	4.791836735	1	0.411033054	0.379359754
REACTOME_PATHWAY	R-HSA-983168~Antigen processing: Ubiquitination & Proteasome degradation	13	3.571428571	0.050029417	"PSMD13, ADRM1, FBXL18, PSMB6, PSMC5, RNF126, CDC34, PSMD2, PSMD3, STUB1, UBA1, ATG7, THOP1"	266	296	11153	1.841457529	1	0.411033054	0.379359754
REACTOME_PATHWAY	R-HSA-6811442~Intra-Golgi and retrograde Golgi-to-ER traffic	10	2.747252747	0.052051185	"RGP1, NAPA, DYNC1LI2, ACTR1A, RAB1B, PLIN3, KIF22, COPE, TUBA4A, STX10"	266	202	11153	2.075671853	1	0.42145821	0.38898157
REACTOME_PATHWAY	R-HSA-8951664~Neddylation	11	3.021978022	0.052103941	"PSMB6, VCP, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3, FBXL18, CCDC22, DCAF11, COMMD4"	266	233	11153	1.979460454	1	0.42145821	0.38898157
REACTOME_PATHWAY	R-HSA-422475~Axon guidance	20	5.494505495	0.052405487	"FARP2, LYPLA2, MAP2K2, PSMD13, ARPC1B, ADRM1, CLTB, ARPC4, TUBA4A, DNM2, PSMB6, PSMC5, PRKAR2A, PSMD2, PSMD3, CFL1, RPS6KA1, AP2S1, MYH14, HRAS"	266	535	11153	1.567423231	1	0.42145821	0.38898157
REACTOME_PATHWAY	R-HSA-8878159~Transcriptional regulation by RUNX3	6	1.648351648	0.053732283	"PSMB6, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	86	11153	2.925249169	1	0.429106766	0.396040746
REACTOME_PATHWAY	R-HSA-69306~DNA Replication	9	2.472527473	0.054319807	"H2AX, PSMB6, CCNA1, POLD4, PSMC5, PSMD13, PSMD2, ADRM1, PSMD3"	266	173	11153	2.181255161	1	0.430786245	0.397590808
KEGG_PATHWAY	hsa05170:Human immunodeficiency virus 1 infection	11	3.021978022	0.025228877	"APOBEC3C, MAP2K2, IRAK1, IRF3, CFL1, RPS6KB2, AP1S1, CALM3, FADD, HRAS, AP1M2"	205	213	8865	2.233253178	0.999276479	0.419986592	0.405146076
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	11	3.021978022	0.098017877	"XAB2, PUF60, DDX23, CD2BP2, RALY, PRPF31, DDX41, SNRNP35, TXNL4A, SNRPB, FAM50A"	229	314	11434	1.749144717	0.999938538	0.465584916	0.421476871
