Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
WIKIPATHWAYS	WP2637:Interleukin 1 IL 1 structural pathway	4	1.465201465	0.050495467	"MAP2K3, MAPKAPK2, IRF7, ELK1"	150	49	8749	4.761360544	0.999999989	1	1
GOTERM_BP_DIRECT	"GO:1904154~positive regulation of retrograde protein transport, ER to cytosol"	2	0.732600733	0.050521508	"EDEM1, EDEM2"	251	4	19416	38.67729084	1	1	1
GOTERM_BP_DIRECT	GO:2000822~regulation of behavioral fear response	2	0.732600733	0.050521508	"APOE, EPHB2"	251	4	19416	38.67729084	1	1	1
GOTERM_BP_DIRECT	GO:0001778~plasma membrane repair	3	1.098901099	0.053389656	"SMPD1, VPS4A, CHMP7"	251	29	19416	8.002198104	1	1	1
GOTERM_BP_DIRECT	GO:0002639~positive regulation of immunoglobulin production	3	1.098901099	0.053389656	"IL6, PHB1, EPHB2"	251	29	19416	8.002198104	1	1	1
KEGG_PATHWAY	hsa05110:Vibrio cholerae infection	4	1.465201465	0.053962372	"SEC61A1, TCIRG1, ATP6V0E2, ATP6V0A1"	150	51	8865	4.635294118	0.999998254	1	1
KEGG_PATHWAY	hsa04152:AMPK signaling pathway	6	2.197802198	0.054489715	"TBC1D1, PFKL, CREB3L1, FBP1, PCK2, CAMKK2"	150	122	8865	2.906557377	0.999998472	1	1
BBID	95.GLUCOSE_PRODUCTION_LIVER	2	0.732600733	0.055968459	"PFKL, PCK2"	12	2	388	32.33333333	0.763046781	1	1
GOTERM_BP_DIRECT	GO:0006997~nucleus organization	3	1.098901099	0.056730002	"BIN1, VPS4A, CHMP7"	251	30	19416	7.735458167	1	1	1
GOTERM_BP_DIRECT	GO:1902430~negative regulation of amyloid-beta formation	3	1.098901099	0.056730002	"RTN2, BIN1, APOE"	251	30	19416	7.735458167	1	1	1
KEGG_PATHWAY	hsa00510:N-Glycan biosynthesis	4	1.465201465	0.059269412	"B4GALT3, RPN2, DOLPP1, MGAT1"	150	53	8865	4.460377358	0.999999545	1	1
GOTERM_BP_DIRECT	GO:0016311~dephosphorylation	3	1.098901099	0.060141327	"DUSP3, INPP5K, FBP1"	251	31	19416	7.485927259	1	1	1
GOTERM_BP_DIRECT	GO:0043407~negative regulation of MAP kinase activity	3	1.098901099	0.060141327	"SMPD1, INPP5K, APOE"	251	31	19416	7.485927259	1	1	1
KEGG_PATHWAY	hsa04144:Endocytosis	9	3.296703297	0.061990834	"EHD1, GRK2, BIN1, VPS4A, CHMP7, GIT1, ARFGAP1, PML, RAB11FIP5"	150	252	8865	2.110714286	0.999999772	1	1
GOTERM_BP_DIRECT	GO:0006058~mannoprotein catabolic process	2	0.732600733	0.062749492	"EDEM1, EDEM2"	251	5	19416	30.94183267	1	1	1
GOTERM_BP_DIRECT	GO:0006489~dolichyl diphosphate biosynthetic process	2	0.732600733	0.062749492	"DOLPP1, DHDDS"	251	5	19416	30.94183267	1	1	1
GOTERM_BP_DIRECT	GO:0141199~GDP-mannose biosynthetic process from glucose	2	0.732600733	0.062749492	"GMPPB, PMM2"	251	5	19416	30.94183267	1	1	1
GOTERM_BP_DIRECT	GO:0019082~viral protein processing	3	1.098901099	0.063621266	"EDEM2, MGAT1, FURIN"	251	32	19416	7.251992032	1	1	1
GOTERM_BP_DIRECT	GO:0042593~glucose homeostasis	5	1.831501832	0.066288525	"BACE2, IL6, INPP5K, PRCP, SIRT6"	251	118	19416	3.277736512	1	1	1
GOTERM_BP_DIRECT	GO:0010467~gene expression	6	2.197802198	0.070067298	"RTN2, TCIRG1, APOE, LARGE1, ELK1, HIPK2"	251	170	19416	2.730161706	1	1	1
GOTERM_BP_DIRECT	GO:0000045~autophagosome assembly	4	1.465201465	0.070285751	"GABARAPL3, ATG9A, ATG2A, TCIRG1"	251	74	19416	4.181328739	1	1	1
WIKIPATHWAYS	WP5355:Metabolic epileptic disorders	5	1.831501832	0.071635773	"PFKL, HLCS, PHGDH, FBP1, DHTKD1"	150	92	8749	3.169927536	1	1	1
BIOCARTA	h_mapkPathway:MAPKinase Signaling Pathway	5	1.831501832	0.072729738	"MAP2K3, RPS6KA4, MAPKAPK2, ELK1, MAP3K11"	31	87	1623	3.008898776	0.997620386	1	1
GOTERM_BP_DIRECT	GO:0001662~behavioral fear response	3	1.098901099	0.07444984	"NEUROD2, MAPK8IP2, LARGE1"	251	35	19416	6.630392715	1	1	1
GOTERM_BP_DIRECT	GO:0070328~triglyceride homeostasis	3	1.098901099	0.07444984	"SCARB1, ADORA1, APOE"	251	35	19416	6.630392715	1	1	1
WIKIPATHWAYS	WP3915:Angiopoietin like protein 8 regulatory pathway	6	2.197802198	0.07459873	"MAP2K3, RPS6KA4, FLOT1, TRIP10, FBP1, MAP3K11"	150	132	8749	2.651212121	1	1	1
GOTERM_BP_DIRECT	GO:0019673~GDP-mannose metabolic process	2	0.732600733	0.074820618	"GMPPB, GMPPA"	251	6	19416	25.78486056	1	1	1
GOTERM_BP_DIRECT	GO:0051674~localization of cell	2	0.732600733	0.074820618	"SLC48A1, LARGE1"	251	6	19416	25.78486056	1	1	1
GOTERM_BP_DIRECT	GO:0042220~response to cocaine	3	1.098901099	0.078181544	"SMPD1, PTK2B, DRD5"	251	36	19416	6.446215139	1	1	1
GOTERM_BP_DIRECT	GO:0030100~regulation of endocytosis	3	1.098901099	0.078181544	"BIN1, RAB17, ARFGAP1"	251	36	19416	6.446215139	1	1	1
KEGG_PATHWAY	hsa04966:Collecting duct acid secretion	3	1.098901099	0.079836086	"TCIRG1, ATP6V0E2, ATP6V0A1"	150	28	8865	6.332142857	0.999999998	1	1
GOTERM_BP_DIRECT	GO:0045893~positive regulation of DNA-templated transcription	15	5.494505495	0.080672819	"MAP2K3, SMARCD1, SMARCD2, PHB1, TFE3, ELK1, PML, JMJD6, CAMKK2, TAF6L, IL6, IRF7, INPP5K, APOE, ATF5"	251	717	19416	1.618296688	1	1	1
GOTERM_BP_DIRECT	GO:0006888~endoplasmic reticulum to Golgi vesicle-mediated transport	5	1.831501832	0.081847069	"TMED9, RANGRF, STX5, PREB, HYOU1"	251	127	19416	3.045455971	1	1	1
GOTERM_BP_DIRECT	GO:0042060~wound healing	4	1.465201465	0.081916682	"CNN2, SCARB1, SMPD1, DRD5"	251	79	19416	3.91668768	1	1	1
KEGG_PATHWAY	hsa04910:Insulin signaling pathway	6	2.197802198	0.082778169	"FLOT1, TRIP10, ELK1, FBP1, SH2B2, PCK2"	150	138	8865	2.569565217	0.999999999	1	1
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	8	2.93040293	0.08412582	"CAMK2B, RPS6KA4, STK10, MAPKAPK2, PTK2B, MAP3K11, HIPK2, CAMKK2"	251	292	19416	2.119303607	1	1	1
GOTERM_BP_DIRECT	GO:0043654~recognition of apoptotic cell	2	0.732600733	0.086736891	"SCARB1, JMJD6"	251	7	19416	22.10130905	1	1	1
GOTERM_BP_DIRECT	GO:0030578~PML body organization	2	0.732600733	0.086736891	"PML, HIPK2"	251	7	19416	22.10130905	1	1	1
GOTERM_BP_DIRECT	GO:0034384~high-density lipoprotein particle clearance	2	0.732600733	0.086736891	"SCARB1, APOE"	251	7	19416	22.10130905	1	1	1
GOTERM_BP_DIRECT	GO:0051650~establishment of vesicle localization	2	0.732600733	0.086736891	"TESK1, TCIRG1"	251	7	19416	22.10130905	1	1	1
GOTERM_BP_DIRECT	GO:0070373~negative regulation of ERK1 and ERK2 cascade	4	1.465201465	0.086787019	"PHB1, DUSP3, TNIP1, EPHB2"	251	81	19416	3.819979342	1	1	1
GOTERM_BP_DIRECT	GO:0000422~autophagy of mitochondrion	3	1.098901099	0.09366275	"GABARAPL3, ATG9A, ATG2A"	251	40	19416	5.801593625	1	1	1
KEGG_PATHWAY	hsa03060:Protein export	3	1.098901099	0.095106116	"SEC61A1, SRPRA, SRPRB"	150	31	8865	5.719354839	1	1	1
KEGG_PATHWAY	hsa00030:Pentose phosphate pathway	3	1.098901099	0.095106116	"PFKL, H6PD, FBP1"	150	31	8865	5.719354839	1	1	1
UP_KW_BIOLOGICAL_PROCESS	KW-0813~Transport	35	12.82051282	0.096730306	"SLC48A1, SLC43A3, HFE, GOSR2, VPS4A, TCIRG1, AQP5, SLC1A7, SEC61A1, ARL17A, SLC22A14, CNNM1, RAB26, XPO6, STX5, APOE, SLC39A7, ATP6V0E2, SLC25A22, SLC12A8, RAB11FIP5, ATP6V0A1, SLC12A9, TMED9, ATG9A, KCNJ15, ARFGAP1, TPCN1, EHD1, ATG2A, RANGRF, PREB, RAB17, APBA3, CHMP7"	149	2112	11434	1.271704037	0.999676721	1	1
GOTERM_BP_DIRECT	GO:0007172~signal complex assembly	2	0.732600733	0.098500288	"PTK2B, MAPK8IP2"	251	8	19416	19.33864542	1	1	1
GOTERM_BP_DIRECT	GO:0010886~positive regulation of cholesterol storage	2	0.732600733	0.098500288	"EHD1, SCARB1"	251	8	19416	19.33864542	1	1	1
GOTERM_BP_DIRECT	GO:0060538~skeletal muscle organ development	2	0.732600733	0.098500288	"GMPPA, LARGE1"	251	8	19416	19.33864542	1	1	1
GOTERM_BP_DIRECT	GO:0090129~positive regulation of synapse maturation	2	0.732600733	0.098500288	"CAMK2B, NEUROD2"	251	8	19416	19.33864542	1	1	1
GOTERM_BP_DIRECT	"GO:0030388~fructose 1,6-bisphosphate metabolic process"	2	0.732600733	0.098500288	"PFKL, FBP1"	251	8	19416	19.33864542	1	1	1
